"Gene.set","URL","universe.size","goi","goi.in.universe","pathway.size","no.overlap","k.over.K","pvalue","FDR","Overlapping Genes","X2","X3","X4","X5","X6","X7","X8"
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_CMYB_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_CMYB_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_CMYB_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_CMYB_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_VMYB_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_VMYB_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_TARGETS_OF_VMYB_VS_CMYB_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_TARGETS_OF_VMYB_VS_CMYB_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LIU_TARGETS_OF_VMYB_VS_CMYB_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LIU_TARGETS_OF_VMYB_VS_CMYB_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_BREAST_CANCER_CLASSES_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_CLASSES_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_BREAST_CANCER_CLASSES_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_CLASSES_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_RESPONSE_TO_ANDROGEN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_RESPONSE_TO_ANDROGEN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_RESPONSE_TO_ANDROGEN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_RESPONSE_TO_ANDROGEN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_BREAST_CANCER_ESR1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_ESR1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"DOANE_BREAST_CANCER_ESR1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/DOANE_BREAST_CANCER_ESR1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_RESPONSE_TO_ANDROGEN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_ANDROGEN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_RESPONSE_TO_FORSKOLIN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_FORSKOLIN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_RESPONSE_TO_FORSKOLIN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_RESPONSE_TO_FORSKOLIN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LAIHO_COLORECTAL_CANCER_SERRATED_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LAIHO_COLORECTAL_CANCER_SERRATED_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LAIHO_COLORECTAL_CANCER_SERRATED_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LAIHO_COLORECTAL_CANCER_SERRATED_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BORCZUK_MALIGNANT_MESOTHELIOMA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BORCZUK_MALIGNANT_MESOTHELIOMA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BORCZUK_MALIGNANT_MESOTHELIOMA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BORCZUK_MALIGNANT_MESOTHELIOMA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"ROY_WOUND_BLOOD_VESSEL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/ROY_WOUND_BLOOD_VESSEL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"ROY_WOUND_BLOOD_VESSEL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/ROY_WOUND_BLOOD_VESSEL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GRABARCZYK_BCL11B_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GRABARCZYK_BCL11B_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GRABARCZYK_BCL11B_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NEWMAN_ERCC6_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NEWMAN_ERCC6_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NEWMAN_ERCC6_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/NEWMAN_ERCC6_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HORIUCHI_WTAP_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/HORIUCHI_WTAP_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HORIUCHI_WTAP_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HORIUCHI_WTAP_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAL_LEUKEMIC_STEM_CELL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GAL_LEUKEMIC_STEM_CELL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GAL_LEUKEMIC_STEM_CELL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GAL_LEUKEMIC_STEM_CELL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"CHOI_ATL_CHRONIC_VS_ACUTE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/CHOI_ATL_CHRONIC_VS_ACUTE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BASAKI_YBX1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BASAKI_YBX1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BASAKI_YBX1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BASAKI_YBX1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"NOJIMA_SFRP2_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/NOJIMA_SFRP2_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"NOJIMA_SFRP2_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/NOJIMA_SFRP2_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WIKMAN_ASBESTOS_LUNG_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WIKMAN_ASBESTOS_LUNG_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WIKMAN_ASBESTOS_LUNG_CANCER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WIKMAN_ASBESTOS_LUNG_CANCER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RODRIGUES_DCC_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_DCC_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RODRIGUES_DCC_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_DCC_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RODRIGUES_NTN1_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_NTN1_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RODRIGUES_NTN1_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RODRIGUES_NTN1_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_LMO4_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LMO4_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_LMO4_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_LMO4_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_CLIM2_TARGETS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CLIM2_TARGETS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"WANG_CLIM2_TARGETS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/WANG_CLIM2_TARGETS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"VECCHI_GASTRIC_CANCER_EARLY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/VECCHI_GASTRIC_CANCER_EARLY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"VECCHI_GASTRIC_CANCER_EARLY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/VECCHI_GASTRIC_CANCER_EARLY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BARRIER_COLON_CANCER_RECURRENCE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BARRIER_COLON_CANCER_RECURRENCE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BARRIER_COLON_CANCER_RECURRENCE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BARRIER_COLON_CANCER_RECURRENCE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP","http://www.broadinstitute.org/gsea/msigdb/cards/SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JAEGER_METASTASIS_UP","http://www.broadinstitute.org/gsea/msigdb/cards/JAEGER_METASTASIS_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"JAEGER_METASTASIS_DN","http://www.broadinstitute.org/gsea/msigdb/cards/JAEGER_METASTASIS_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"OSMAN_BLADDER_CANCER_UP","http://www.broadinstitute.org/gsea/msigdb/cards/OSMAN_BLADDER_CANCER_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"OSMAN_BLADDER_CANCER_DN","http://www.broadinstitute.org/gsea/msigdb/cards/OSMAN_BLADDER_CANCER_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TURQUOISE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RUNNE_GENDER_EFFECT_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RUNNE_GENDER_EFFECT_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN","http://www.broadinstitute.org/gsea/msigdb/cards/TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN","http://www.broadinstitute.org/gsea/msigdb/cards/LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILBAN_B_CLL_LPL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/BILBAN_B_CLL_LPL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"BILBAN_B_CLL_LPL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/BILBAN_B_CLL_LPL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOEBEKE_LYMPHOID_STEM_CELL_UP","http://www.broadinstitute.org/gsea/msigdb/cards/HOEBEKE_LYMPHOID_STEM_CELL_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"HOEBEKE_LYMPHOID_STEM_CELL_DN","http://www.broadinstitute.org/gsea/msigdb/cards/HOEBEKE_LYMPHOID_STEM_CELL_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP","http://www.broadinstitute.org/gsea/msigdb/cards/PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN","http://www.broadinstitute.org/gsea/msigdb/cards/PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"AKL_HTLV1_INFECTION_UP","http://www.broadinstitute.org/gsea/msigdb/cards/AKL_HTLV1_INFECTION_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"AKL_HTLV1_INFECTION_DN","http://www.broadinstitute.org/gsea/msigdb/cards/AKL_HTLV1_INFECTION_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP","http://www.broadinstitute.org/gsea/msigdb/cards/RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN","http://www.broadinstitute.org/gsea/msigdb/cards/RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP","http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP",12,12,12,12,12,12,12,12,"","","","","","","",""
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN","http://www.broadinstitute.org/gsea/msigdb/cards/MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN",12,12,12,12,12,12,12,12,"","","","","","","",""
